Market_ID,Market,District,latitude,longitude
5192.0,Sakhigopal APMC,Puri,19.95000857585034,85.84785772585033
4139.0,Narsingi APMC,Ranga Reddy,17.26537358142281,78.44113570378019
6060.0,Tuensang APMC,Tuensang,26.17158344097561,94.42785927853659
3548.0,Malayattoor VFPCK APMC,Ernakulam,10.121855368641285,76.42678155504011
4694.0,Phillaur APMC,Jalandhar,31.29533032606322,75.59566090281609
3417.0,Longleng APMC,Longleng,26.50203241,94.80316137636363
3646.0,Mangkolemba APMC,Mokokchung,26.45103359792453,94.53718232301887
3856.0,Mokokchung Town APMC,Mokokchung,26.45103359792453,94.53718232301887
2366.0,Jalukie APMC,Kohima,25.4936274358,93.82240949160001
4380.0,Pai APMC,Kaithal,29.777380614634147,76.42778266829268
892.0,Bhoring APMC,Mahasamund,21.400180968217917,81.6530606877968
822.0,Bhavarpur APMC,Mahasamund,21.400180968217917,81.6530606877968
3264.0,Kunkuri APMC,Jashpur,22.753672019473687,83.85812806842105
6047.0,Tokapal APMC,Bastar,19.05582840425532,81.77604446382979
5552.0,Silapathar APMC,Dhemaji,27.532958423157897,94.65895383894738
4275.0,Nizar APMC,Surat,21.204527528512585,73.04401978243628
1486.0,Devda APMC,Bastar,19.05582840425532,81.77604446382979
3927.0,Muli APMC,Bastar,19.05582840425532,81.77604446382979
6079.0,Turvekere APMC,Tumkur,13.439977469787985,76.93729492614841
815.0,Bhatgaon APMC,Balodabazar,21.41955707017544,81.55251580935673
3405.0,Lohandiguda APMC,Bastar,19.05582840425532,81.77604446382979
4449.0,Pamohi (Garchuk) APMC,Kamrup,26.072841665671643,91.58054313781095
1923.0,Goalpara APMC,Goalpara,25.886944866666667,90.42390726666667
4856.0,Puttur APMC,Mangalore (Dakshin Kannad),12.870742132618027,75.12199814077253
1992.0,Govindgarh APMC,Alwar,27.510668904320987,76.63584276152264
2567.0,Kadur APMC,Chikmagalur,13.44241487973422,75.69804921129568
302.0,Arani APMC,Thiruvannamalai,12.39665491532258,79.31943177358872
5319.0,Sarsiwan APMC,Balodabazar,21.41955707017544,81.55251580935673
2301.0,Jaijaipur APMC,Janjgir,21.92080092128514,82.75324257381526
2320.0,Jaitgiri APMC,Bastar,19.05582840425532,81.77604446382979
6007.0,Tiroda APMC,Gondiya,21.236977500821357,79.85514897577002
