commodity,market,district,modal_price
Arhar (Tur/Red Gram)(Whole),Kalawad APMC,Jamnagar,6500.0
Dry Chillies,Jamnagar APMC,Jamnagar,22325.0
Corriander seed,Jamnagar APMC,Jamnagar,7925.0
Castor Seed,Jamnagar APMC,Jamnagar,5925.0
Bajra (Pearl Millet/Cumbu),Jamnagar APMC,Jamnagar,2150.0
Soyabean,Jam Jodhpur APMC,Jamnagar,5100.0
"Sesamum (Sesame,Gingelly,Til)",Jam Jodhpur APMC,Jamnagar,8450.0
Castor Seed,Jam Jodhpur APMC,Jamnagar,6200.0
Corriander seed,Kalawad APMC,Jamnagar,8515.0
Arhar Dal (Tur Dal),Jam Jodhpur APMC,Jamnagar,7250.0
Bhindi (Ladies Finger),Talalagir APMC,Gir Somnath,2300.0
Wheat,Mansa APMC,Gandhinagar,2425.0
Castor Seed,Mansa APMC,Gandhinagar,6535.0
Tomato,Mansa (Manas Veg Yard) APMC,Gandhinagar,700.0
Green Chilli,Mansa (Manas Veg Yard) APMC,Gandhinagar,5000.0
Brinjal,Mansa (Manas Veg Yard) APMC,Gandhinagar,3000.0
Bottle gourd,Mansa (Manas Veg Yard) APMC,Gandhinagar,2000.0
Wheat,Kalol APMC,Gandhinagar,2500.0
Black Gram (Urd Beans)(Whole),Veraval APMC,Gir Somnath,8505.0
Cotton,Bhesan APMC,Junagarh,7500.0
Castor Seed,Junagadh APMC,Junagarh,6150.0
Green Gram (Moong)(Whole),Junagadh APMC,Junagarh,7750.0
Cabbage,Nadiyad (Piplag) APMC,Kheda,1300.0
Bottle gourd,Nadiyad (Piplag) APMC,Kheda,1100.0
Beetroot,Nadiyad (Piplag) APMC,Kheda,1100.0
Tomato,Nadiyad (Chaklasi) APMC,Kheda,2300.0
Brinjal,Nadiyad (Chaklasi) APMC,Kheda,1100.0
Bottle gourd,Nadiyad (Chaklasi) APMC,Kheda,1200.0
Potato,Kapadvanj APMC,Kheda,650.0
Cauliflower,Kapadvanj APMC,Kheda,1625.0
Castor Seed,Rapar APMC,Kachchh,6090.0
Arhar Dal (Tur Dal),Anjar APMC,Kachchh,6600.0
Wheat,Visavadar APMC,Junagarh,2380.0
Soyabean,Visavadar APMC,Junagarh,5325.0
"Sesamum (Sesame,Gingelly,Til)",Visavadar APMC,Junagarh,8790.0
Groundnut (Split),Visavadar APMC,Junagarh,7115.0
"Sesamum (Sesame,Gingelly,Til)",Junagadh APMC,Junagarh,15000.0
"Sesamum (Sesame,Gingelly,Til)",Junagadh APMC,Junagarh,8500.0
Kulthi (Horse Gram),Junagadh APMC,Junagarh,5250.0
Groundnut (Split),Junagadh APMC,Junagarh,7000.0
Groundnut,Junagadh APMC,Junagarh,6600.0
Castor Seed,Kalol APMC,Gandhinagar,6500.0
Tomato,"Kalol (Veg,Market,Kalol) APMC",Gandhinagar,2000.0
Green Chilli,"Kalol (Veg,Market,Kalol) APMC",Gandhinagar,3000.0
Paddy (Common),Dehgam APMC,Gandhinagar,2197.0
Brinjal,Dahod (Veg. Market) APMC,Dahod,1000.0
Bhindi (Ladies Finger),Dahod (Veg. Market) APMC,Dahod,3000.0
Cotton,Modasar APMC,Chhota Udaipur,7850.0
Cotton,Hadad APMC,Chhota Udaipur,7850.0
Bengal Gram (Gram)(Whole),Taleja APMC,Bhavnagar,5065.0
Lemon,Palitana APMC,Bhavnagar,2900.0
Cotton,Palitana APMC,Bhavnagar,7160.0
Arhar (Tur/Red Gram)(Whole),Palitana APMC,Bhavnagar,6490.0
Wheat,Mahuva (Station Road) APMC,Bhavnagar,2683.0
Onion,Mahuva (Station Road) APMC,Bhavnagar,1518.0
Jowar (Sorghum),Mahuva (Station Road) APMC,Bhavnagar,4030.0
Onion,Bhavnagar APMC,Bhavnagar,955.0
Bengal Gram (Gram)(Whole),Bhavnagar APMC,Bhavnagar,5250.0
Arhar (Tur/Red Gram)(Whole),Bhavnagar APMC,Bhavnagar,7148.0
Onion,Ankleshwar APMC,Bharuch,1200.0
Methi (Leaves),Ankleshwar APMC,Bharuch,1500.0
Lemon,Ankleshwar APMC,Bharuch,2500.0
Green Chilli,Ankleshwar APMC,Bharuch,4000.0
Cauliflower,Ankleshwar APMC,Bharuch,2200.0
Cabbage,Dahod (Veg. Market) APMC,Dahod,700.0
Pea Pod/Pea Cod/हरी मटर,Nadiyad (Piplag) APMC,Kheda,2800.0
Cauliflower,Dahod (Veg. Market) APMC,Dahod,1700.0
Cucumbar (Kheera),Dahod (Veg. Market) APMC,Dahod,2500.0
Wheat,Zalod (Sanjeli) APMC,Dahod,2450.0
Wheat,Limkheda APMC,Dahod,2550.0
Paddy (Common),Limkheda APMC,Dahod,1850.0
Wheat,Jhalod APMC,Dahod,2600.0
Paddy (Common),Davgadbaria (Piplod) APMC,Dahod,1460.0
Wheat,Dahod APMC,Dahod,2800.0
Rice,Dahod APMC,Dahod,5500.0
Dry Chillies,Dahod APMC,Dahod,20000.0
Black Gram (Urd Beans)(Whole),Dahod APMC,Dahod,6000.0
Arhar (Tur/Red Gram)(Whole),Dahod APMC,Dahod,6650.0
Sweet Potato,Dahod (Veg. Market) APMC,Dahod,1700.0
Sponge gourd,Dahod (Veg. Market) APMC,Dahod,2700.0
Pumpkin,Dahod (Veg. Market) APMC,Dahod,1500.0
Potato,Dahod (Veg. Market) APMC,Dahod,1100.0
Mint (Pudina),Dahod (Veg. Market) APMC,Dahod,2500.0
Methi (Leaves),Dahod (Veg. Market) APMC,Dahod,1500.0
Little gourd (Kundru),Dahod (Veg. Market) APMC,Dahod,4500.0
Garlic,Dahod (Veg. Market) APMC,Dahod,11000.0
French Beans (Frasbean),Dahod (Veg. Market) APMC,Dahod,3800.0
Coriander (Leaves),Dahod (Veg. Market) APMC,Dahod,1000.0
Carrot,Ankleshwar APMC,Bharuch,1200.0
Pegeon Pea (Arhar Fali),Nadiyad (Piplag) APMC,Kheda,2900.0
Wheat,Kadi APMC,Mehsana,2500.0
Cabbage,Gondal (Veg.market Gondal) APMC,Rajkot,600.0
Bhindi (Ladies Finger),Gondal (Veg.market Gondal) APMC,Rajkot,2750.0
Apple,Gondal (Veg.market Gondal) APMC,Rajkot,10500.0
Wheat,Dhoraji APMC,Rajkot,2345.0
Castor Seed,Dhoraji APMC,Rajkot,6330.0
Mousambi (Sweet Lime),Porbandar APMC,Porbandar,2500.0
Guar,Porbandar APMC,Porbandar,11000.0
Black Gram (Urd Beans)(Whole),Porbandar APMC,Porbandar,7400.0
Cucumbar (Kheera),Gondal (Veg.market Gondal) APMC,Rajkot,1950.0
Banana,Porbandar APMC,Porbandar,3250.0
Jowar (Sorghum),Siddhpur APMC,Patan,5640.0
Guar Seed (Cluster Beans Seed),Siddhpur APMC,Patan,4562.0
Cotton,Siddhpur APMC,Patan,7225.0
Arhar (Tur/Red Gram)(Whole),Sami APMC,Patan,7000.0
Mustard,Radhanpur APMC,Patan,6000.0
Guar,Radhanpur APMC,Patan,4900.0
Cummin Seed (Jeera),Radhanpur APMC,Patan,21000.0
Mustard,Chansama APMC,Patan,5362.0
Mustard,Siddhpur APMC,Patan,5667.0
Guava,Gondal (Veg.market Gondal) APMC,Rajkot,4750.0
Pomegranate,Gondal (Veg.market Gondal) APMC,Rajkot,6500.0
Raddish,Gondal (Veg.market Gondal) APMC,Rajkot,1250.0
Bajra (Pearl Millet/Cumbu),Modasa APMC,Sabarkantha,2250.0
Arhar (Tur/Red Gram)(Whole),Modasa APMC,Sabarkantha,7805.0
Wheat,Modasa (Tintoi) APMC,Sabarkantha,2425.0
Soyabean,Modasa (Tintoi) APMC,Sabarkantha,5550.0
Mustard,Himatnagar APMC,Sabarkantha,6150.0
Groundnut,Himatnagar APMC,Sabarkantha,7000.0
Kulthi (Horse Gram),APMCKHEDBRAHMA,Sabarkantha,5400.0
Wheat,Rajkot APMC,Rajkot,2530.0
"Sesamum (Sesame,Gingelly,Til)",Rajkot APMC,Rajkot,8900.0
Groundnut,Rajkot APMC,Rajkot,7225.0
Cotton,Rajkot APMC,Rajkot,7600.0
Corriander seed,Rajkot APMC,Rajkot,9750.0
Castor Seed,Rajkot APMC,Rajkot,6265.0
Bajra (Pearl Millet/Cumbu),Rajkot APMC,Rajkot,1700.0
Green Chilli,Rajkot (Veg.Sub Yard) APMC,Rajkot,2560.0
Wheat,Jetpur (Dist.Rajkot) APMC,Rajkot,2450.0
Cotton,Jetpur (Dist.Rajkot) APMC,Rajkot,7850.0
Corriander seed,Jetpur (Dist.Rajkot) APMC,Rajkot,9505.0
Maize,Gondal APMC,Rajkot,1555.0
Mustard,Chansama APMC,Patan,5362.0
Tomato,Navsari APMC,Navsari,1725.0
Mousambi (Sweet Lime),Navsari APMC,Navsari,3000.0
Methi (Leaves),Navsari APMC,Navsari,3250.0
Bhindi (Ladies Finger),Morbi APMC,Morbi,4000.0
Arhar Dal (Tur Dal),Morbi APMC,Morbi,7510.0
Groundnut,APMC HALVAD,Morbi,7000.0
Cummin Seed (Jeera),APMC HALVAD,Morbi,21400.0
Corriander seed,APMC HALVAD,Morbi,7900.0
Wheat,Visnagar APMC,Mehsana,2513.0
Isabgul (Psyllium),Unjha APMC,Mehsana,13200.0
Cummin Seed (Jeera),Unjha APMC,Mehsana,22000.0
Mustard,Unava APMC,Mehsana,6025.0
Cotton,Unava APMC,Mehsana,7360.0
Mustard,Mehsana APMC,Mehsana,6350.0
Castor Seed,Mehsana APMC,Mehsana,6540.0
Bajra (Pearl Millet/Cumbu),Mehsana APMC,Mehsana,2050.0
Lime,Mehsana (Mehsana Veg) APMC,Mehsana,3400.0
Cabbage,Mehsana (Mehsana Veg) APMC,Mehsana,1000.0
Brinjal,Mehsana (Mehsana Veg) APMC,Mehsana,2250.0
Bhindi (Ladies Finger),Mehsana (Mehsana Veg) APMC,Mehsana,4250.0
Castor Seed,Mehsana (Jornang) APMC,Mehsana,6275.0
Bajra (Pearl Millet/Cumbu),Mehsana (Jornang) APMC,Mehsana,2000.0
Bottle gourd,Morbi APMC,Morbi,1000.0
Tomato,Nadiyad (Piplag) APMC,Kheda,2400.0
Cotton,Morbi APMC,Morbi,7300.0
Red Gram,Morbi APMC,Morbi,5220.0
Long Melon (Kakri),Navsari APMC,Navsari,1750.0
Lemon,Navsari APMC,Navsari,4500.0
Guava,Navsari APMC,Navsari,4000.0
Guar,Navsari APMC,Navsari,7750.0
Chikoos (Sapota),Navsari APMC,Navsari,2500.0
Cauliflower,Navsari APMC,Navsari,4250.0
Carrot,Navsari APMC,Navsari,1650.0
Cabbage,Navsari APMC,Navsari,1750.0
Banana,Navsari APMC,Navsari,1875.0
Apple,Navsari APMC,Navsari,11250.0
Potato,Bilimora APMC,Navsari,1300.0
Green Chilli,Bilimora APMC,Navsari,7800.0
Cauliflower,Bilimora APMC,Navsari,2200.0
Cabbage,Bilimora APMC,Navsari,1400.0
Bhindi (Ladies Finger),Bilimora APMC,Navsari,4200.0
Banana,Rajpipla APMC,Narmada,2100.0
Jowar (Sorghum),Vankaner APMC,Morbi,5400.0
Cummin Seed (Jeera),Vankaner APMC,Morbi,20500.0
Corriander seed,Vankaner APMC,Morbi,7250.0
Onion,Morbi APMC,Morbi,1050.0
Soyabean,Modasa APMC,Sabarkantha,5655.0
Bottle gourd,Ankleshwar APMC,Bharuch,2000.0
Rajgir,Vadgam APMC,Banaskanth,7500.0
Cabbage,Pamohi (Garchuk) APMC,Kamrup,1400.0
Brinjal,Pamohi (Garchuk) APMC,Kamrup,2200.0
Bottle gourd,Pamohi (Garchuk) APMC,Kamrup,3500.0
Bitter gourd,Pamohi (Garchuk) APMC,Kamrup,3700.0
Beetroot,Pamohi (Garchuk) APMC,Kamrup,2000.0
Beans,Pamohi (Garchuk) APMC,Kamrup,3200.0
Wheat Atta,Fancy Bazaar APMC,Kamrup,7700.0
Sugar,Fancy Bazaar APMC,Kamrup,4550.0
Carrot,Pamohi (Garchuk) APMC,Kamrup,2000.0
Rice,Fancy Bazaar APMC,Kamrup,12000.0
Lentil (Masur)(Whole),Fancy Bazaar APMC,Kamrup,8750.0
Tomato,Gauripur APMC,Dhubri,1800.0
Pumpkin,Gauripur APMC,Dhubri,1400.0
Onion,Gauripur APMC,Dhubri,1900.0
Indian Beans (Seam),Gauripur APMC,Dhubri,1800.0
Cucumbar (Kheera),Gauripur APMC,Dhubri,2800.0
Coriander (Leaves),Gauripur APMC,Dhubri,1300.0
Carrot,Gauripur APMC,Dhubri,1550.0
Rice,Fancy Bazaar APMC,Kamrup,3550.0
Cowpea (Veg),Pamohi (Garchuk) APMC,Kamrup,5000.0
Cucumbar (Kheera),Pamohi (Garchuk) APMC,Kamrup,3500.0
Lemon,Pamohi (Garchuk) APMC,Kamrup,7.75
Capsicum,Dhing APMC,Nagaon,2100.0
Cabbage,Dhing APMC,Nagaon,1800.0
Tomato,Ambagan APMC,Nagaon,2700.0
Pumpkin,Ambagan APMC,Nagaon,1000.0
Potato,Ambagan APMC,Nagaon,1200.0
French Beans (Frasbean),Ambagan APMC,Nagaon,1900.0
Cabbage,Ambagan APMC,Nagaon,1200.0
Brinjal,Ambagan APMC,Nagaon,1900.0
Bottle gourd,Ambagan APMC,Nagaon,2300.0
Beetroot,Ambagan APMC,Nagaon,2100.0
Tomato,Gossaigaon APMC,Kokrajhar,1800.0
Raddish,Gossaigaon APMC,Kokrajhar,800.0
Onion,Gossaigaon APMC,Kokrajhar,2400.0
Green Chilli,Gossaigaon APMC,Kokrajhar,6500.0
Carrot,Gossaigaon APMC,Kokrajhar,1900.0
Pumpkin,Pamohi (Garchuk) APMC,Kamrup,1500.0
Potato,Pamohi (Garchuk) APMC,Kamrup,1500.0
Onion,Pamohi (Garchuk) APMC,Kamrup,2500.0
Onion,Pamohi (Garchuk) APMC,Kamrup,2500.0
Tomato,Dhubri APMC,Dhubri,3200.0
Peas Wet,Dhubri APMC,Dhubri,3200.0
Green Chilli,Dhubri APMC,Dhubri,4800.0
Ginger (Green),Dhubri APMC,Dhubri,7000.0
Foxtail Millet (Navane),Kurnool APMC,Kurnool,2280.0
Groundnut,Adoni APMC,Kurnool,8889.0
Lemon,Tenali APMC,Guntur,6400.0
Dry Chillies,Guntur APMC,Guntur,21000.0
Dry Chillies,Guntur APMC,Guntur,22000.0
Turmeric,Duggirala APMC,Guntur,12650.0
Turmeric,Duggirala APMC,Guntur,13011.0
Banana,Ravulapelem APMC,East Godavari,2800.0
Potato,Palamaner APMC,Chittor,1600.0
Green Chilli,Palamaner APMC,Chittor,5000.0
Cluster beans,Palamaner APMC,Chittor,3000.0
Cabbage,Palamaner APMC,Chittor,800.0
Tomato,Kalikiri APMC,Chittor,1300.0
Gur (Jaggery),Chittoor APMC,Chittor,3000.0
Tomato,Valmikipuram APMC,Annamayya,1120.0
Tamarind Fruit,Hindupur APMC,Anantapur,16000.0
Mousambi (Sweet Lime),Anantapur APMC,Anantapur,1700.0
Paddy (Common),Rampachodvaram APMC,Alluri Sitharama Raju,2370.0
Banana,Mankada VFPCK APMC,Malappuram,2700.0
Bengal Gram Dal (Chana Dal),Yemmiganur APMC,Kurnool,5030.0
French Beans (Frasbean),Dhing APMC,Nagaon,1800.0
Jaggery,Anakapally APMC,Visakhapatnam,3820.0
Lemon,Eluru APMC,West Godavari,6300.0
Carrot,Dhubri APMC,Dhubri,1700.0
Brinjal,Dhubri APMC,Dhubri,1800.0
Bottle gourd,Dhubri APMC,Dhubri,2800.0
French Beans (Frasbean),Kharupetia APMC,Darrang,2600.0
Carrot,Kharupetia APMC,Darrang,1400.0
Brinjal,Kharupetia APMC,Darrang,1400.0
Cabbage,Besimari APMC,Darrang,1600.0
Bottle gourd,Besimari APMC,Darrang,2400.0
Green Chilli,Balugaon APMC,Darrang,6000.0
French Beans (Frasbean),Balugaon APMC,Darrang,2400.0
Capsicum,Balugaon APMC,Darrang,4600.0
Cabbage,Balugaon APMC,Darrang,1200.0
Pumpkin,Barpeta Road APMC,Barpeta,1100.0
Knool Khol,Barpeta Road APMC,Barpeta,1500.0
French Beans (Frasbean),Barpeta Road APMC,Barpeta,3200.0
Capsicum,Barpeta Road APMC,Barpeta,3800.0
Cabbage,Barpeta Road APMC,Barpeta,1800.0
Bottle gourd,Barpeta Road APMC,Barpeta,2000.0
Bhindi (Ladies Finger),Barpeta Road APMC,Barpeta,4200.0
Jaggery,Anakapally APMC,Visakhapatnam,3420.0
Cummin Seed (Jeera),Vav APMC,Banaskanth,20950.0
Green Chilli,Dhing APMC,Nagaon,2400.0
Potato,Dhing APMC,Nagaon,1200.0
Wheat,Savarkundla APMC,Amreli,2500.0
"Sesamum (Sesame,Gingelly,Til)",Savarkundla APMC,Amreli,9250.0
Cotton,Savarkundla APMC,Amreli,7500.0
Corriander seed,Savarkundla APMC,Amreli,8500.0
Bajra (Pearl Millet/Cumbu),Rajula APMC,Amreli,1850.0
Arhar (Tur/Red Gram)(Whole),Rajula APMC,Amreli,6503.0
Bengal Gram (Gram)(Whole),Dhari APMC,Amreli,5100.0
Ginger (Green),Damnagar APMC,Amreli,6000.0
Bottle gourd,"Anand (Veg,Yard,Anand) APMC",Anand,1750.0
Brinjal,Damnagar APMC,Amreli,4000.0
Wheat,Bagasara APMC,Amreli,2225.0
"Sesamum (Sesame,Gingelly,Til)",Bagasara APMC,Amreli,8800.0
Groundnut,Bagasara APMC,Amreli,6125.0
Cotton,Bagasara APMC,Amreli,7020.0
Wheat,Babra APMC,Amreli,2535.0
"Sesamum (Sesame,Gingelly,Til)",Babra APMC,Amreli,8675.0
Wheat,Viramgam APMC,Ahmedabad,2505.0
Mustard,Viramgam APMC,Ahmedabad,5765.0
Bhindi (Ladies Finger),Damnagar APMC,Amreli,4000.0
Brinjal,"Anand (Veg,Yard,Anand) APMC",Anand,1250.0
Cabbage,"Anand (Veg,Yard,Anand) APMC",Anand,625.0
Carrot,"Anand (Veg,Yard,Anand) APMC",Anand,1250.0
Castor Seed,Vadgam APMC,Banaskanth,6350.0
Wheat,Thara APMC,Banaskanth,2512.5
Cummin Seed (Jeera),Thara APMC,Banaskanth,21750.0
Cotton,Thara APMC,Banaskanth,7162.5
Castor Seed,Thara APMC,Banaskanth,6510.0
Wheat,Thara (Shihori) APMC,Banaskanth,2715.0
Cummin Seed (Jeera),Thara (Shihori) APMC,Banaskanth,18375.0
Bajra (Pearl Millet/Cumbu),Panthawada APMC,Banaskanth,2590.0
Wheat,Palanpur APMC,Banaskanth,2617.5
Wheat,Dhanera APMC,Banaskanth,2500.0
Soanf,Dhanera APMC,Banaskanth,7345.0
Rajgir,Dhanera APMC,Banaskanth,7465.0
Isabgul (Psyllium),Dhanera APMC,Banaskanth,11705.0
Green Gram (Moong)(Whole),Dhanera APMC,Banaskanth,6285.0
Castor Seed,Dhanera APMC,Banaskanth,6400.0
Wheat,Deesa APMC,Banaskanth,2450.0
Mustard,Deesa APMC,Banaskanth,6350.0
Cummin Seed (Jeera),Deesa APMC,Banaskanth,21375.0
Wheat,Borsad APMC,Anand,2525.0
Cotton,Viramgam APMC,Ahmedabad,6440.0
Castor Seed,Viramgam APMC,Ahmedabad,6300.0
Yam (Ratalu),Ahmedabad APMC,Ahmedabad,3550.0
Turmeric (raw),Ahmedabad APMC,Ahmedabad,2500.0
Raddish,Sonari APMC,Sibsagar,1100.0
Papaya (Raw),Sonari APMC,Sibsagar,2000.0
Onion,Sonari APMC,Sibsagar,2700.0
Cabbage,Sonari APMC,Sibsagar,1900.0
Brinjal,Sonari APMC,Sibsagar,4100.0
Tomato,Sibsagar APMC,Sibsagar,3700.0
Onion,Sibsagar APMC,Sibsagar,2550.0
Carrot,Sibsagar APMC,Sibsagar,4100.0
Cabbage,Sibsagar APMC,Sibsagar,1800.0
Brinjal,Sibsagar APMC,Sibsagar,3900.0
Tomato,Nalbari APMC,Nalbari,2200.0
Pumpkin,Nalbari APMC,Nalbari,1300.0
Onion,Nalbari APMC,Nalbari,2500.0
Knool Khol,Nalbari APMC,Nalbari,1350.0
Cauliflower,Nalbari APMC,Nalbari,1500.0
Potato,Haibargaon APMC,Nagaon,1300.0
Brinjal,Haibargaon APMC,Nagaon,1900.0
Bitter gourd,Haibargaon APMC,Nagaon,1900.0
Carrot,Doomdumia APMC,Nagaon,1600.0
Tomato,Sonari APMC,Sibsagar,3900.0
Onion,Dhing APMC,Nagaon,2200.0
Paddy (Common),Barbigha APMC,Sheikhpura,2370.0
Paddy (Common),Manendragarh APMC,Koria,2369.0
Surat Beans (Papadi),Ahmedabad APMC,Ahmedabad,6500.0
Sponge gourd,Ahmedabad APMC,Ahmedabad,3850.0
Pumpkin,Ahmedabad APMC,Ahmedabad,1400.0
Peas Wet,Ahmedabad APMC,Ahmedabad,2650.0
Papaya (Raw),Ahmedabad APMC,Ahmedabad,950.0
Onion Green,Ahmedabad APMC,Ahmedabad,1250.0
Methi (Leaves),Ahmedabad APMC,Ahmedabad,1400.0
Mango (Raw-Ripe),Ahmedabad APMC,Ahmedabad,13500.0
Ginger (Green),Ahmedabad APMC,Ahmedabad,5750.0
French Beans (Frasbean),Ahmedabad APMC,Ahmedabad,3000.0
Drumstick,Ahmedabad APMC,Ahmedabad,5500.0
Cauliflower,Ahmedabad APMC,Ahmedabad,1750.0
Capsicum,Ahmedabad APMC,Ahmedabad,2500.0
Cabbage,Ahmedabad APMC,Ahmedabad,1150.0
Brinjal,Ahmedabad APMC,Ahmedabad,2400.0
Beetroot,Ahmedabad APMC,Ahmedabad,1100.0
Potato,Ahmedabad (Chimanbhai Patal Market Vasana) APMC,Ahmedabad,1500.0
Wheat,Surajpur APMC,Surajpur,2430.0
Paddy (Common),Pithoura APMC,Mahasamund,2369.0
Paddy (Common),Pathalgaon APMC,Jashpur,2369.0
Little gourd (Kundru),Chala APMC,Thiruvananthapuram,4500.0
Wheat,Talod APMC,Sabarkantha,2562.0
Green Gram (Moong)(Whole),Vadali APMC,Sabarkantha,6903.0
Cotton,Ding APMC,Sirsa,5900.0
Kinnow,Rohtak APMC,Rohtak,2000.0
Guava,Rohtak APMC,Rohtak,2000.0
Grapes,Rohtak APMC,Rohtak,6000.0
Spinach,Meham APMC,Rohtak,1500.0
Onion,Meham APMC,Rohtak,1800.0
Guava,Meham APMC,Rohtak,3600.0
Carrot,Meham APMC,Rohtak,1000.0
Guar,Ellanabad APMC,Sirsa,5155.0
Potato,Rewari APMC,Rewari,700.0
Peas Wet,Samalkha APMC,Panipat,2200.0
Onion,Samalkha APMC,Panipat,1800.0
Carrot,Samalkha APMC,Panipat,1000.0
Cabbage,Samalkha APMC,Panipat,1000.0
Orange,Panipat APMC,Panipat,5000.0
Cucumbar (Kheera),Panipat APMC,Panipat,1500.0
Chikoos (Sapota),Panipat APMC,Panipat,2700.0
Brinjal,Panipat APMC,Panipat,1200.0
Tomato,Kosli APMC,Rewari,2000.0
Onion,Rania (Jiwan nagar) APMC,Sirsa,250.0
Brinjal,Sirsa APMC,Sirsa,1800.0
Kinnow,Sirsa APMC,Sirsa,3000.0
Tomato,Sonepat (Kharkhoda) APMC,Sonipat,2400.0
Cucumbar (Kheera),Gohana APMC,Sonipat,3000.0
Cauliflower,Gohana APMC,Sonipat,1000.0
Brinjal,Gohana APMC,Sonipat,3000.0
Bitter gourd,Gohana APMC,Sonipat,5000.0
Banana,Gohana APMC,Sonipat,2200.0
Apple,Gohana APMC,Sonipat,7000.0
Spinach,Ganaur APMC,Sonipat,800.0
Raddish,Ganaur APMC,Sonipat,1000.0
Onion,Ganaur APMC,Sonipat,2200.0
Methi (Leaves),Ganaur APMC,Sonipat,1000.0
Kinnow,Ganaur APMC,Sonipat,2800.0
Carrot,Ganaur APMC,Sonipat,1200.0
Brinjal,Ganaur APMC,Sonipat,2800.0
Bottle gourd,Ganaur APMC,Sonipat,1400.0
Banana,Ganaur APMC,Sonipat,2800.0
Apple,Ganaur APMC,Sonipat,5800.0
Banana,kalanwali APMC,Sirsa,2000.0
Raddish,Sirsa APMC,Sirsa,700.0
Bottle gourd,Panipat APMC,Panipat,1250.0
Apple,Panipat APMC,Panipat,10000.0
Potato,Madlauda APMC,Panipat,500.0
Tomato,Barwala APMC,Panchkula,900.0
Carrot,FerozpurZirkha (Nagina) APMC,Mewat,900.0
Brinjal,FerozpurZirkha (Nagina) APMC,Mewat,1400.0
Bottle gourd,FerozpurZirkha (Nagina) APMC,Mewat,1200.0
Tomato,Narnaul APMC,Mahendragarh-Narnaul,1200.0
Peas Wet,Narnaul APMC,Mahendragarh-Narnaul,2000.0
Onion,Narnaul APMC,Mahendragarh-Narnaul,1800.0
Mousambi (Sweet Lime),Narnaul APMC,Mahendragarh-Narnaul,3000.0
Lemon,Narnaul APMC,Mahendragarh-Narnaul,3000.0
Kinnow,Narnaul APMC,Mahendragarh-Narnaul,3000.0
Guava,Narnaul APMC,Mahendragarh-Narnaul,2500.0
Apple,Narnaul APMC,Mahendragarh-Narnaul,8000.0
Mustard,Ateli APMC,Mahendragarh-Narnaul,6450.0
Water Melon,Thanesar APMC,Kurukshetra,3500.0
Potato,Thanesar APMC,Kurukshetra,600.0
Kinnow,Thanesar APMC,Kurukshetra,3500.0
Guava,Thanesar APMC,Kurukshetra,5000.0
Grapes,Thanesar APMC,Kurukshetra,12000.0
Cucumbar (Kheera),Thanesar APMC,Kurukshetra,3000.0
Coriander (Leaves),Thanesar APMC,Kurukshetra,1000.0
Cauliflower,FerozpurZirkha (Nagina) APMC,Mewat,1600.0
Carrot,Sonepat APMC,Sonipat,1000.0
Ber (Zizyphus/Borehannu),Punhana APMC,Mewat,2000.0
Cabbage,Punhana APMC,Mewat,1000.0
Potato,Barwala APMC,Panchkula,550.0
Cauliflower,Barwala APMC,Panchkula,750.0
Potato,Palwal APMC,Palwal,650.0
Grapes,Palwal APMC,Palwal,8500.0
Capsicum,Palwal APMC,Palwal,3000.0
Cabbage,Palwal APMC,Palwal,800.0
Cabbage,Hodal APMC,Palwal,1100.0
Green Chilli,Tauru APMC,Mewat,5000.0
Ginger (Green),Tauru APMC,Mewat,6000.0
Bhindi (Ladies Finger),Tauru APMC,Mewat,8000.0
Spinach,Punhana APMC,Mewat,700.0
Raddish,Punhana APMC,Mewat,700.0
Onion Green,Punhana APMC,Mewat,1500.0
Onion,Punhana APMC,Mewat,1600.0
Kinnow,Punhana APMC,Mewat,3000.0
Green Chilli,Punhana APMC,Mewat,6000.0
Ginger (Green),Punhana APMC,Mewat,5000.0
Chikoos (Sapota),Punhana APMC,Mewat,3000.0
Cauliflower,Punhana APMC,Mewat,1000.0
Brinjal,Punhana APMC,Mewat,2000.0
Cluster beans,Thanesar APMC,Kurukshetra,4500.0
Tomato,Sonepat APMC,Sonipat,1800.0
Cauliflower,Chhachrauli APMC,Yamuna Nagar,700.0
Chikoos (Sapota),PMY Kangra,Kangra,5700.0
Carrot,PMY Kangra,Kangra,1900.0
Bottle gourd,PMY Kangra,Kangra,3700.0
Ber (Zizyphus/Borehannu),PMY Kangra,Kangra,5700.0
Banana,PMY Kangra,Kangra,3700.0
Spinach,SMY Nadaun,Hamirpur,2750.0
Raddish,SMY Nadaun,Hamirpur,1800.0
Pomegranate,SMY Nadaun,Hamirpur,17000.0
Grapes,PMY Kangra,Kangra,12000.0
Guava,SMY Nadaun,Hamirpur,6500.0
Capsicum,SMY Nadaun,Hamirpur,5500.0
Brinjal,SMY Nadaun,Hamirpur,2750.0
Turnip,PMY Hamirpur,Hamirpur,1850.0
Squash (Chappal Kadoo),PMY Hamirpur,Hamirpur,3250.0
Potato,PMY Hamirpur,Hamirpur,1200.0
Pineapple,PMY Hamirpur,Hamirpur,4750.0
Guava,PMY Hamirpur,Hamirpur,6500.0
Garlic,PMY Hamirpur,Hamirpur,18000.0
Coriander (Leaves),SMY Nadaun,Hamirpur,5500.0
Green Chilli,PMY Kangra,Kangra,10500.0
